AUTHOR_KEY,AUTHOR_NAME,AUTHOR_AUX,AUTHOR_BIBTEX,AUTHOR_ORCID
books/daglib/0025875,Hasso Plattner,,,
books/daglib/0025875,Christoph Meinel,,,
books/daglib/0025875,Ulrich Weinberg,,,
books/daglib/0084716,Stephen Baxter,,,
books/daglib/0084716,David Lisburn,,,
books/daglib/0067990,Karol Frühauf,,,
books/daglib/0067990,Jochen Ludewig,,,
books/daglib/0067990,Helmut Sandmayr,,,
books/daglib/0084065,Mark Watson,,,
books/daglib/0093591,Akira Ishimaru,,,
books/daglib/0017492,Wil Michiels,,,
books/daglib/0017492,Emile H. L. Aarts,,,
books/daglib/0017492,Jan H. M. Korst,,,
books/daglib/0001929,Timo Baumann,,,
books/daglib/0001929,Alexander Mielich,,,
books/daglib/0068975,Bruce J. MacLennan,,,
books/daglib/0021592,Robert N. Barger,,,
books/daglib/0029976,Ricardo Couto Antunes da Rocha,,,
books/daglib/0029976,Markus Endler,,,
books/daglib/0014649,Bruce Schneier,,,
books/daglib/0079700,Peter Grogono,,,
books/daglib/0000517,Antonios Gonis,,,
books/daglib/0000517,William H. Butler,,,
books/daglib/0012440,Tim Grey,,,
books/daglib/0067976,Michael W. Evans,,,
books/daglib/0016549,Tobias H. Strömer,,,
books/daglib/0070560,Valdis Berzins,,,
books/daglib/0070560,Luqi,,,
books/daglib/0083527,Rainer Maurer,,,
books/daglib/0023642,Andrew Paquette,,,
books/daglib/0068104,Yves Kamp,,,
books/daglib/0068104,Martin Hasler,,,
books/daglib/0020286,Doug Marschke,,,
books/daglib/0020286,Harry Reynolds,,,
books/daglib/0068904,James Bradley,,,
books/daglib/0005072,Sara Negri,,,
books/daglib/0005072,Jan von Plato,,,
books/daglib/0095091,Paul R. Cohen,,,
books/daglib/0091573,Aaron Cohen,,,
books/daglib/0091573,Mike Woodring,,,
books/daglib/0028372,Simon French 0001,,,
books/daglib/0028372,John Maule,,,
books/daglib/0028372,K. Nadia Papamichail,,,
books/daglib/0080731,Curtis F. Gerald,,,
books/daglib/0080731,Patrick O. Wheatley,,,
books/daglib/0010418,Karol Frühauf,,,
books/daglib/0010418,Jochen Ludewig,,,
books/daglib/0010418,Helmut Sandmayr,,,
books/daglib/0034075,Sandro Gaycken,,,
books/daglib/0080792,Kees Doets,,,
books/daglib/0091772,Sholom M. Weiss,,,
books/daglib/0091772,Nitin Indurkhya,,,
books/daglib/0083191,Holger Müller,,,
books/daglib/0011560,Sid Steward,,,
books/daglib/0068175,Magdi S. Mahmoud,,,
books/daglib/0068175,Madan G. Singh,,,
books/daglib/0013407,Horst M. Eidenberger,,,
books/daglib/0013407,Elke Michlmayr,,,
books/daglib/0020447,Douglas Crockford,,,
books/daglib/0070580,Ronald J. Gould,,,
books/daglib/0081937,Peter Bøgh Andersen,,,
books/daglib/0095347,Friedhelm Schmidt,,,
books/daglib/0016147,Jürgen Quade,,,
books/daglib/0016147,Eva-Katharina Kunst,,,
books/daglib/0023475,Ernesto Damiani,,,
books/daglib/0023475,Claudio Agostino Ardagna,,,
books/daglib/0023475,Nabil El Ioini,,,
books/daglib/0070746,Johannes C. van Vliet,,,
books/daglib/0085108,Barbara Messing,,,
books/daglib/0067079,George J. Klir,,,
books/daglib/0067079,Tina A. Folger,,,
books/daglib/0092905,Oliver Günther,,,
books/daglib/0011244,Michael C. Daconta,,,
books/daglib/0011244,Leo Obrst,,,
books/daglib/0011244,Kevin T. Smith,,,
books/daglib/0002478,Pavel A. Pevzner,,,
books/daglib/0028853,Andreas W. M. Dress,,,
books/daglib/0028853,Katharina T. Huber,,,
books/daglib/0028853,Jacobus H. Koolen,,,
books/daglib/0028853,Vincent Moulton,,,
books/daglib/0028853,Andreas Spillner 0001,,,
books/daglib/0068868,Uyless D. Black,,,
books/daglib/0097030,Peter Flynn,,,
books/daglib/0075834,Gerald Schmieder,,,
books/daglib/0066784,Kathleen Jensen,,,
books/daglib/0066784,Niklaus Wirth,,,
books/daglib/0077396,Charlie Kaufman,,,
books/daglib/0077396,Radia J. Perlman,,,
books/daglib/0077396,Mike Speciner,,,
books/daglib/0001128,Andreas Roscher,,,
books/daglib/0004067,Silvia M. Müller,,,
books/daglib/0004067,Wolfgang J. Paul,,,
books/daglib/0035686,Ken Williamson,,,
books/daglib/0032171,Stefan Wagner 0001,,,0000-0002-5256-8429
books/daglib/0077401,Steve Bosak,,,
books/daglib/0077401,Jeffrey Sloman,,,
books/daglib/0092210,Mokrane Bouzeghoub,,,
books/daglib/0092210,Georges Gardarin,,,
books/daglib/0092210,Patrick Valduriez,,,
books/daglib/0005423,Françoise Détienne,,,
books/daglib/0020056,Maurice Herlihy,,,
books/daglib/0020056,Nir Shavit,,,
books/daglib/0013682,Dan Woods,,,
books/daglib/0013682,Gautam Guliani,,,
books/daglib/0020094,Rajiv Khosla,,,
books/daglib/0020094,Ernesto Damiani,,,
books/daglib/0020094,William I. Grosky,,,
books/daglib/0024499,Philip Rideout,,,
books/daglib/0000958,Mohand Mokhtari,,,
books/daglib/0034577,Seth Cooper,,,
books/daglib/0068010,Michael R. Genesereth,,,
books/daglib/0068010,Nils J. Nilsson,,,
books/daglib/0021594,William Stallings,,,
books/daglib/0079702,Georg Nees,,,
books/daglib/0033242,Peter Gluckman,,,
books/daglib/0033242,Alan Beedle,,,
books/daglib/0033242,Mark A. Hanson,,,
books/daglib/0068114,Dieter Kind,,,
books/daglib/0068114,Walter Mühe,,,
books/daglib/0079114,Ralf Steinmetz,,,
books/daglib/0031370,Daniel Parrochia,,,
books/daglib/0031370,Pierre Neuville,,,
books/daglib/0002355,Dianna Mullet,,,
books/daglib/0002355,Kevin Mullet,,,
books/daglib/0098571,Thomas S. Frank,,,
books/daglib/0080737,Martin D. Carroll,,,
books/daglib/0080737,Margaret A. Ellis,,,
books/daglib/0016628,Jacob Habgood,,,
books/daglib/0016628,Mark H. Overmars,,,
books/daglib/0023395,Michael P. Papazoglou,,,
books/daglib/0024718,Reiner W. Hartenstein,,,
books/daglib/0091777,Steven R. Rakitin,,,
books/daglib/0000057,Steven Roman,,,
books/daglib/0015059,Mike Danseglio,,,
books/daglib/0015059,Robbie Allen,,,
books/daglib/0066780,Michael C. Mozer,,,
books/daglib/0077663,Val Occardi,,,
books/daglib/0086602,David R. Musser,,,
books/daglib/0086602,Atul Saini,,,
books/daglib/0033626,Barbara Kaltenbacher,,,
books/daglib/0033626,Andreas Neubauer,,,
books/daglib/0033626,Otmar Scherzer,,,
books/daglib/0030856,Susumu Tachi,,,
books/daglib/0007467,Jim X. Chen,,,
books/daglib/0028697,Robert C. Martin,,,
books/daglib/0095141,Reinhard Bündgen,,,
books/daglib/0014988,Zhilin Li,,,
books/daglib/0014988,Qing Zhu,,,
books/daglib/0014988,Christopher M. Gold,,,
books/daglib/0066884,Gary Sabot,,,
books/daglib/0004215,Eric A. Meyer,,,
books/daglib/0019452,Chuck Toporek,,,
books/daglib/0017152,Paul Pop,,,
books/daglib/0017152,Petru Eles,,,
books/daglib/0017152,Zebo Peng,,,
books/daglib/0068847,Jonathan P. Hodgson,,,
books/daglib/0030023,David B. Skillicorn,,,
books/daglib/0010345,Rainer Bermbach,,,
books/daglib/0027893,Lars George,,,
books/daglib/0022646,Jörg Eberspächer,,,
books/daglib/0022646,Wolf von Reden,,,
books/daglib/0072322,Yves Meyer,,,
books/daglib/0098536,Elisa Bertino,,,
books/daglib/0098536,Lorenzo Martino,,,
books/daglib/0092227,Ralf Kühnel,,,
books/daglib/0000572,Jens von Berg,,,
books/daglib/0029923,Katie Cunningham,,,
books/daglib/0091126,Thomas Kolbe,,,
books/daglib/0023386,Nitesh Dhanjani,,,
books/daglib/0023386,Billy Rios,,,
books/daglib/0023386,Brett Hardin,,,
books/daglib/0011565,Michael J. Wooldridge,,,
books/daglib/0000058,Markus Böhm,,,
books/daglib/0017279,Massimo Paolucci 0002,,,
books/daglib/0017279,Roberto Sacile,,,
books/daglib/0098544,Jimmie Browne,,,
books/daglib/0098544,John Harhen,,,
books/daglib/0098544,James Shivnan,,,
books/daglib/0012457,Albert-László Barabási,,,
books/daglib/0095286,John C. Reynolds,,,
books/daglib/0080426,Hal Stern,,,
books/daglib/0080775,Ernst G. Ulrich,,,
books/daglib/0080775,Vishwani D. Agrawal,,,
books/daglib/0080775,Jack H. Arabian,,,
books/daglib/0074097,Gitte Lindgaard,,,
books/daglib/0035687,Peter Bell,,,
books/daglib/0035687,Brent Beer,,,
books/daglib/0077532,Jörg Bechlars,,,
books/daglib/0077532,Rainer Buhtz,,,
books/daglib/0072481,Wolfgang Hackbusch,,,
books/daglib/0097333,David Flanagan,,,
books/daglib/0007808,Walter Glenn,,,
books/daglib/0034748,Wei Li 0022,,,
books/daglib/0030673,Guy André Broy,,,
books/daglib/0007005,Hans Bergsten,,,
books/daglib/0076896,Eric van Herwijnen,,,
books/daglib/0070456,Takashi Matsuyama,,,
books/daglib/0070456,Vincent Shang-Shouq Hwang,,,
books/daglib/0012753,William L. Briggs,,,
books/daglib/0071031,Hubert L. Dreyfus,,,
books/daglib/0071031,Stuart E. Dreyfus,,,
books/daglib/0001914,Larry Wall,,,
books/daglib/0001914,Tom Christiansen,,,
books/daglib/0001914,Jon Orwant,,,
books/daglib/0005310,Marc Erich Latoschik,,,
books/daglib/0080839,Jens Bleuel,,,
books/daglib/0018620,William B. Sanders,,,
books/daglib/0018620,Chandima Cumaranatunge,,,
books/daglib/0066827,Sergei Nirenburg,,,
books/daglib/0066827,Jaime G. Carbonell,,,
books/daglib/0066827,Masaru Tomita,,,
books/daglib/0066827,Kenneth Goodman,,,
books/daglib/0072882,Reiner W. Hartenstein,,,
books/daglib/0073550,Karel Berka,,,
books/daglib/0073550,Lothar Kreiser,,,
books/daglib/0010681,John R. Levine,,,
books/daglib/0013609,Grigoris Antoniou,,,
books/daglib/0013609,Mary-Anne Williams,,,
books/daglib/0019908,Martin Fowler,,,
books/daglib/0079999,Uwe Schöning,,,
books/daglib/0028405,Dmitry N. Kozlov,,,0000-0002-4209-6800
books/daglib/0039024,Michelle Baddeley,,,
books/daglib/0000773,Michael Huth,,,
books/daglib/0000773,Mark Dermot Ryan,,,
books/daglib/0087718,Adrian J. Shepherd,,,
books/daglib/0072166,Robert Gerwin,,,
books/daglib/0018901,Michele E. Davis,,,
books/daglib/0018901,Jon A. Phillips,,,
books/daglib/0023799,Mike P. Papazoglou,,,
books/daglib/0023799,Pieter M. A. Ribbers,,,
books/daglib/0012017,Paul Hamill,,,
books/daglib/0072880,Daniel D. McCracken,,,
books/daglib/0025980,R. Michael Alvarez,,,
books/daglib/0025980,Thad E. Hall,,,
books/daglib/0090589,Uwe Schöning,,,
books/daglib/0067077,Bernard Kolman,,,
books/daglib/0067077,Robert C. Busby,,,
books/daglib/0024139,Ben Shneiderman,,,
books/daglib/0024139,Catherine Plaisant,,,
books/daglib/0017653,Rob Orsini,,,
books/daglib/0066794,R. Michael Hord,,,
books/daglib/0068802,Chris Gane,,,
books/daglib/0076888,Larry R. Medsker,,,
books/daglib/0013406,Mario Winter,,,
books/daglib/0084414,Robert M. Poston,,,
books/daglib/0095991,Peter Fröhlich,,,
books/daglib/0067150,Andrew S. Tanenbaum,,,
books/daglib/0007219,Kevin Yank,,,
books/daglib/0015640,Roberto Ierusalimschy,,,
books/daglib/0022309,Michael D. McCool,,,
books/daglib/0022309,Stefanus Du Toit,,,
books/daglib/0008448,Anthony Y. Montgomery,,,
books/daglib/0008448,Peter Juliff,,,
books/daglib/0008448,Ian Joseph Lynch,,,
books/daglib/0018994,John Hayden Woods,,,
books/daglib/0018994,Andrew Irvine,,,
books/daglib/0018994,Douglas N. Walton,,,
books/daglib/0072181,Steven Vajda,,,
books/daglib/0069193,Benjamin C. Pierce,,,
books/daglib/0095794,Steven Roman,,,
books/daglib/0068964,Andrew Hopper,,,
books/daglib/0068964,Steve Temple,,,
books/daglib/0068964,Robin Williamson,,,
books/daglib/0084279,Iain T. Adamson,,,
books/daglib/0022095,Lynn Beighley,,,
books/daglib/0022095,Michael Morrison,,,
books/daglib/0026675,Gottfried Vossen,,,
books/daglib/0026675,Kurt-Ulrich Witt,,,
books/daglib/0071876,Wolfgang Gerken,,,
books/daglib/0098572,Paul Massie,,,
books/daglib/0009643,William Crawford,,,
books/daglib/0009643,Jonathan Kaplan,,,
books/daglib/0034101,Clarissa Peterson,,,
books/daglib/0028847,Matthias Löwe,,,
books/daglib/0028847,Holger Knöpfel,,,
books/daglib/0081922,Helmut Pape,,,
books/daglib/0022394,John Harrison,,,
books/daglib/0071934,Ward Rosenberry,,,
books/daglib/0071934,David Kenney,,,
books/daglib/0071934,Gerry Fisher,,,
books/daglib/0020622,Song Y. Yan,,,
books/daglib/0079087,Chris Drake,,,
books/daglib/0079087,Kimberley Brown,,,
books/daglib/0033769,João Pedro Hespanha,,,
books/daglib/0068167,Donald G. MacKay,,,
books/daglib/0087368,Dale Dougherty,,,
books/daglib/0087368,Arnold Robbins,,,
books/daglib/0098540,George Tsu-der Chou,,,
books/daglib/0012979,Jesse Liberty,,,
books/daglib/0022419,Stig Stenholm,,,
books/daglib/0022419,Kalle-Antti Suominen,,,
books/daglib/0040382,Simon Robinson,,,
books/daglib/0040382,Gary Marsden,,,
books/daglib/0040382,Matt Jones,,,
books/daglib/0027983,Stefan Edelkamp,,,
books/daglib/0027983,Stefan Schrödl,,,
books/daglib/0068169,Nadia Magnenat-Thalmann,,,
books/daglib/0068169,Daniel Thalmann,,,
books/daglib/0084883,Dale Dougherty,,,
books/daglib/0084883,Tim O'Reilly,,,
books/daglib/0084883,Grace Todino,,,
books/daglib/0084883,Ed Ravin,,,
books/daglib/0023493,Gavin Bell,,,
books/daglib/0067313,Emile H. L. Aarts,,,
books/daglib/0067313,Jan H. M. Korst,,,
books/daglib/0029140,Christopher A. Fuchs,,,
books/daglib/0084089,Michel Goossens,,,
books/daglib/0084089,Sebastian Rahtz,,,
books/daglib/0084089,Frank Mittelbach,,,
books/daglib/0010368,Chris Payne,,,
books/daglib/0080047,Kai Hwang 0001,,,
books/daglib/0085517,Stefan Probst,,,
books/daglib/0085517,Ralf Flaxa,,,
books/daglib/0085517,Fred Hantelmann,,,
books/daglib/0084555,Eike Best,,,
books/daglib/0086605,Nissim Francez,,,
books/daglib/0086605,Ira R. Forman,,,
books/daglib/0089789,Robert Orfali,,,
books/daglib/0089789,Dan Harkey,,,
books/daglib/0020033,Daniela Bertol,,,
books/daglib/0020033,David Foell,,,
books/daglib/0091183,Manfred Broy,,,
books/daglib/0091183,Bernhard Rumpe,,,
books/daglib/0084149,Herbert Klimant,,,
books/daglib/0084149,Rudi Piotraschke,,,
books/daglib/0084149,Dagmar Schönfeld,,,
books/daglib/0098286,Louis Perrochon,,,
books/daglib/0091571,Ashley J. Meggitt,,,
books/daglib/0091571,Timothy D. Ritchey,,,
books/daglib/0015278,Natalia V. Andrienko,,,
books/daglib/0015278,Gennady L. Andrienko,,,
books/daglib/0014374,Iain D. Craig,,,
books/daglib/0025252,Stanislaw Jarzabek,,,
books/daglib/0075137,Ralf Jungclaus,,,
books/daglib/0023389,Brian Fling,,,
books/daglib/0070405,Christoph Hübel,,,
books/daglib/0070405,Bernd Sutter,,,
books/daglib/0076876,Alain Connes,,,
books/daglib/0091725,Thomas Boutell,,,
books/daglib/0080079,John R. Woodwark,,,
books/daglib/0030286,Chirag Shah,,,
books/daglib/0029313,Ido Green,,,
books/daglib/0017950,Thomas M. Chen,,,
books/daglib/0017950,Steve S. Liu,,,
books/daglib/0079982,Stefan E. Schmidt,,,
books/daglib/0068087,Peter Jackson,,,
books/daglib/0088956,Tieng K. Yap,,,
books/daglib/0088956,Ophir Frieder,,,
books/daglib/0088956,Robert L. Martino,,,
books/daglib/0012257,Ivica Crnkovic,,,
books/daglib/0012257,Ulf Asklund,,,
books/daglib/0012257,Annita Persson Dahlqvist,,,
books/daglib/0081804,Robert L. Zimmerman,,,
books/daglib/0081804,Fredrick I. Olness,,,
books/daglib/0011246,Steffen Staab,,,
books/daglib/0011246,Daniel E. O'Leary,,,
books/daglib/0018440,Achim Köhler,,,
books/daglib/0011811,Tom Adelstein,,,
books/daglib/0011811,Sam Hiser,,,
books/daglib/0020136,Robert Liguori,,,
books/daglib/0020136,Patricia Liguori,,,
books/daglib/0067087,Selim G. Akl,,,
books/daglib/0027562,Philip Koopman,,,
books/daglib/0007264,Brian Jepson,,,
books/daglib/0007264,Ernest E. Rothman,,,
books/daglib/0027894,Ryan Benedetti,,,
books/daglib/0027894,Ronan Cranley,,,
books/daglib/0023629,Ryan Troy,,,
books/daglib/0023629,Matthew Helmke,,,
books/daglib/0093523,Klaus Benecke,,,
books/daglib/0076891,Edward A. Lee,,,
books/daglib/0076891,David G. Messerschmitt,,,
books/daglib/0085251,Klaus Schmidt,,,
books/daglib/0039126,Reiner Jung,,,
books/daglib/0070668,Harvey G. Cragon,,,
books/daglib/0088999,Alfred K. Louis,,,
books/daglib/0088999,Peter Maaß,,,
books/daglib/0088999,Andreas Rieder,,,
books/daglib/0014495,Robert Jones,,,
books/daglib/0004081,Colin Moock,,,
books/daglib/0033375,Lothar Hotz,,,
books/daglib/0033375,Thorsten Krebs,,,
books/daglib/0033375,Sybren Deelstra,,,
books/daglib/0033375,Marco Sinnema,,,
books/daglib/0033375,Jos Nijhuis,,,
books/daglib/0029001,Matthew S. Gast,,,
books/daglib/0016622,Rina Dechter,,,
books/daglib/0067390,Hardy Dölfel,,,
books/daglib/0071937,Jerry D. Peek,,,
books/daglib/0018908,Lynn Beighley,,,
books/daglib/0036837,Ina Wechsung,,,
books/daglib/0029137,Karl Svozil,,,
books/daglib/0085632,Steven Roman,,,
books/daglib/0071014,Gabriele Englert,,,
books/daglib/0001200,Douglas D. O'Shaughnessy,,,
books/daglib/0001346,Helmuth Späth,,,
books/daglib/0067092,Lubomir Bic,,,
books/daglib/0067092,Alan C. Shaw,,,
books/daglib/0012896,Yanek Korff,,,
books/daglib/0012896,Paco Hope,,,
books/daglib/0012896,Bruce Potter,,,
books/daglib/0073726,Wolfgang Bibel,,,
books/daglib/0084245,Phillip A. Laplante,,,
books/daglib/0093531,Claus Rautenstrauch,,,
books/daglib/0019746,Jesse Liberty,,,
books/daglib/0019746,Donald Xie,,,
books/daglib/0081114,Liane Sebastian,,,
books/daglib/0087473,Ute Claussen,,,
books/daglib/0076249,Max Vetter,,,
books/daglib/0034508,Fabio Mogavero,,,
books/daglib/0040519,Rogier Noldus,,,
books/daglib/0040519,Ulf Olsson,,,
books/daglib/0040519,Catherine Mulligan,,,
books/daglib/0040519,Ioannis Fikouras,,,
books/daglib/0040519,Anders Ryde,,,
books/daglib/0040519,Mats Stille,,,
books/daglib/0082250,Markus Wersch,,,
books/daglib/0009154,Dan Pilone,,,
books/daglib/0098622,Rolf Pfeifer,,,
books/daglib/0098622,Christian Scheier,,,
books/daglib/0073498,William W. Collier,,,
books/daglib/0018463,David Hawley,,,
books/daglib/0018463,Raina Hawley,,,
books/daglib/0067859,Aleksei G. Sucharev,,,
books/daglib/0028857,Albert Fleischmann,,,
books/daglib/0028857,Werner Schmidt,,,
books/daglib/0028857,Christian Stary,,,
books/daglib/0028857,Stefan Obermeier,,,
books/daglib/0028857,Egon Börger,,,
books/daglib/0010682,Jonathan Gennick,,,
books/daglib/0008461,Lesley Anne Robertson,,,
books/daglib/0082149,Max Ungerer,,,
books/daglib/0034544,Petra Hofstedt,,,
books/daglib/0034544,Armin Wolf,,,
books/daglib/0077502,Robert Helsel,,,
books/daglib/0070904,Andrew A. Chien,,,
books/daglib/0025333,Adrian David Cheok,,,
books/daglib/0006140,Torsten Horn,,,
books/daglib/0083716,Stefan Wess,,,
books/daglib/0095070,Gabriele Lohmann,,,
books/daglib/0029975,Robert Riener,,,
books/daglib/0029975,Matthias Harders,,,
books/daglib/0077653,Petr Kroha,,,
books/daglib/0030427,Donald E. Knuth,,,
books/daglib/0010723,Rod Haggarty,,,
books/daglib/0024286,Biswa Nath Datta,,,
books/daglib/0067069,John L. Carroll,,,
books/daglib/0067069,Darrell D. E. Long,,,
books/daglib/0008052,Reginald Ferber,,,
books/daglib/0091599,Edward J. Rzempoluck,,,
books/daglib/0080436,David Icove,,,
books/daglib/0080436,Karl Seger,,,
books/daglib/0080436,William VonStorch,,,
books/daglib/0019466,Roger A. Longhorn,,,
books/daglib/0019466,Michael Blakemore,,,
books/daglib/0009006,Jens Lechtenbörger,,,
books/daglib/0072679,Rolf Enderlein,,,
books/daglib/0006650,Luan Dang,,,
books/daglib/0006650,Cullen Jennings,,,
books/daglib/0006650,David Kelly,,,
books/daglib/0007806,Andrew M. Duncan,,,
books/daglib/0066910,Roberto M. Negrini,,,
books/daglib/0066910,Mariagiovanna Sami,,,
books/daglib/0066910,Renato Stefanelli,,,
books/daglib/0015082,Svend Frølund,,,
books/daglib/0068773,Fintan Culwin,,,
books/daglib/0082838,Gary Cornell,,,
books/daglib/0082838,Cay S. Horstmann,,,
books/daglib/0024550,Wei Wei,,,
books/daglib/0024550,Avideh Zakhor,,,
books/daglib/0022946,Michael A. Jackson,,,
books/daglib/0014604,Michael Schmalz,,,
books/daglib/0032164,Dirk C. Mattfeld,,,
books/daglib/0030734,Benjamin D. Hennig,,,
books/daglib/0088935,Graham M. Megson,,,
books/daglib/0088935,Xian Chen,,,
books/daglib/0029931,Jürgen Münch,,,
books/daglib/0029931,Ove Armbrust,,,
books/daglib/0029931,Martin Kowalczyk,,,
books/daglib/0029931,Martín Soto,,,
books/daglib/0014226,Carlo Ghezzi,,,
books/daglib/0014226,Mehdi Jazayeri,,,
books/daglib/0014226,Dino Mandrioli,,,
books/daglib/0068054,Egon Hörbst,,,
books/daglib/0068054,Christian Müller-Schloer,,,
books/daglib/0068054,Heinz Schwärtzel,,,
books/daglib/0012982,Scott Granneman,,,
books/daglib/0012110,Robbert Christiaan van Ommering,,,
books/daglib/0031651,Masao Nagasaki,,,
books/daglib/0031651,Ayumu Saito,,,
books/daglib/0031651,Atsushi Doi,,,
books/daglib/0031651,Hiroshi Matsuno,,,
books/daglib/0031651,Satoru Miyano,,,
