EDITOR_KEY,EDITOR_NAME,EDITOR_AUX,EDITOR_ORCID
series/rnti/E22,Fatiha Saïs,,
series/rnti/E22,Sylvie Guillaume,,
series/rnti/E22,Nicolas Béchet,,
series/rnti/E27,Guillaume Cleuziou,,
series/rnti/E27,Cyril de Runz,,
series/rnti/E27,Germain Forestier,,
series/rnti/E27,Mustapha Lebbah,,
series/sfsc/2016-341,Cengiz Kahraman,,
series/sfsc/2016-341,Uzay Kaymak,,
series/sfsc/2016-341,Adnan Yazici,,
series/sfsc/2016-335,Mikael Collan,,
series/sfsc/2016-335,Mario Fedrizzi,,
series/sfsc/2016-335,Janusz Kacprzyk,,
series/sfsc/2013-296,Giovanni Acampora,,0000-0003-4082-5616
series/sfsc/2013-296,Vincenzo Loia,,
series/sfsc/2013-296,Chang-Shing Lee,,
series/sfsc/2013-296,Mei-Hui Wang,,
series/sfsc/TrillasBMK12,Enric Trillas,,
series/sfsc/TrillasBMK12,Piero P. Bonissone,,
series/sfsc/TrillasBMK12,Luis Magdalena,,
series/sfsc/TrillasBMK12,Janusz Kacprzyk,,
series/sfsc/Casillas10,Jorge Casillas,,
series/sfsc/Casillas10,Francisco J. Martínez-López,,
series/sfsc/2015-325,Rudolf Seising,,
series/sfsc/2015-325,Enric Trillas,,
series/sfsc/2015-325,Janusz Kacprzyk,,
series/sfsc/2007-208,Oscar Castillo,,
series/sfsc/2007-208,Patricia Melin,,
series/sfsc/2007-208,Janusz Kacprzyk,,
series/sfsc/2007-208,Witold Pedrycz,,
series/sfsc/2008-233,Cengiz Kahraman,,
series/sfsc/2015-323,Rudolf Seising,,
series/sfsc/2013-294,Patricia Melin,,
series/sfsc/2013-294,Oscar Castillo,,0000-0002-7385-5689
series/sfsc/2008-219,Ronald R. Yager,,
series/sfsc/2008-219,Liping Liu,,
series/sfsc/2008-230,Bhanu Prasad,,
series/sfsc/GopalKK11,Kasthurirangan Gopalakrishnan,,
series/sfsc/GopalKK11,Siddhartha Kumar Khaitan,,
series/sfsc/GopalKK11,Soteris A. Kalogirou,,
series/sfsc/2016-336,Susanne Saminger-Platz,,0000-0002-9606-5751
series/sfsc/2016-336,Radko Mesiar,,
series/sfsc/2015-319,Quanmin Zhu,,
series/sfsc/2015-319,Ahmad Taher Azar,,
series/sfsc/2013-291,Ronald R. Yager,,
series/sfsc/2013-291,Ali M. Abbasov,,
series/sfsc/2013-291,Marek Z. Reformat,,
series/sfsc/2013-291,Shahnaz N. Shahbazova,,
series/sfsc/Jeansoulin10,Robert Jeansoulin,,0000-0002-1876-1583
series/sfsc/Jeansoulin10,Odile Papini,,
series/sfsc/Jeansoulin10,Henri Prade,,
series/sfsc/Jeansoulin10,Steven Schockaert,,
series/sfsc/2014-313,Cengiz Kahraman,,
series/sfsc/2014-313,Basar Öztaysi,,
series/sfsc/2009-242,Yaochu Jin,,
series/sfsc/2009-242,Lipo Wang,,
series/sfsc/Ma10,Zongmin Ma,,
series/sfsc/Ma10,Li Yan,,
series/sfsc/SeisingG12,Rudolf Seising,,
series/sfsc/SeisingG12,Veronica Sanz,,
series/sfsc/2007-209,Alexander Mehler,,
series/sfsc/2007-209,Reinhard Köhler,,
series/sfsc/Lodwick10,Weldon A. Lodwick,,
series/sfsc/Lodwick10,Janusz Kacprzyk,,
series/sfsc/Yager11,Ronald R. Yager,,
series/sfsc/Yager11,Janusz Kacprzyk,,
series/sfsc/Yager11,Gleb Beliakov,,0000-0002-9841-5292
series/sfsc/Herrera11,Enrique Herrera-Viedma,,
series/sfsc/Herrera11,José Luis García-Lapresta,,
series/sfsc/Herrera11,Janusz Kacprzyk,,
series/sfsc/Herrera11,Mario Fedrizzi,,
series/sfsc/Herrera11,Hannu Nurmi,,
series/sfsc/Herrera11,Slawomir Zadrozny,,
series/sfsc/2008-226,Bhanu Prasad,,
series/sfsc/2013-304,Zongmin Ma,,
series/sfsc/2013-304,Li Yan,,
series/sfsc/2016-337,Ahmad Taher Azar,,
series/sfsc/2016-337,Sundarapandian Vaidyanathan,,
series/sfsc/Greco10,Salvatore Greco,,
series/sfsc/Greco10,Ricardo Alberto Marques Pereira,,
series/sfsc/Greco10,Massimo Squillante,,
series/sfsc/Greco10,Ronald R. Yager,,
series/sfsc/Greco10,Janusz Kacprzyk,,
series/sfsc/2016-332,Plamen Angelov,,
series/sfsc/2016-332,Sotir Sotirov,,
series/sfsc/Cornelis11,Chris Cornelis,,
series/sfsc/Cornelis11,Glad Deschrijver,,
series/sfsc/Cornelis11,Mike Nachtegael,,
series/sfsc/Cornelis11,Steven Schockaert,,
series/sfsc/Cornelis11,Yun Shi,,
series/sfsc/Kahraman10,Cengiz Kahraman,,
series/sfsc/Kahraman10,Mesut Yavuz,,0000-0003-4522-5804
series/sfsc/2008-220,Humberto Bustince Sola,,
series/sfsc/2008-220,Francisco Herrera,,
series/sfsc/2008-220,Javier Montero,,
series/sfsc/2015-326,Dan E. Tamir,,
series/sfsc/2015-326,Naphtali David Rishe,,
series/sfsc/2015-326,Abraham Kandel,,
series/ais/36,Wenke Lee,,
series/ais/36,Cliff Wang,,
series/ais/36,David Dagon,,
series/ais/100,Sushil Jajodia,,
series/ais/100,Anup K. Ghosh,,
series/ais/100,V. S. Subrahmanian,,
series/ais/100,Vipin Swarup,,
series/ais/100,Cliff Wang,,
series/ais/100,Xiaoyang Sean Wang,,
series/ais/46,Sushil Jajodia,,
series/ais/46,Peng Liu 0005,,
series/ais/46,Vipin Swarup,,
series/ais/46,Cliff Wang,,
series/ais/61,Robinson E. Pino,,
series/ais/61,Alexander Kott,,
series/ais/61,Michael J. Shevenell,,
series/ais/62,Alexander Kott,,
series/ais/62,Cliff Wang,,
series/ais/62,Robert F. Erbacher,,
series/ais/7,Dimitris Gritzalis,,
series/ais/54,Sushil Jajodia,,
series/ais/54,Anup K. Ghosh,,
series/ais/54,Vipin Swarup,,
series/ais/54,Cliff Wang,,
series/ais/54,Xiaoyang Sean Wang,,
series/ais/55,Robinson E. Pino,,
series/ais/33,Ting Yu,,
series/ais/33,Sushil Jajodia,,
series/ais/27,Mihai Christodorescu,,
series/ais/27,Somesh Jha,,
series/ais/27,Douglas Maughan,,
series/ais/27,Dawn Song,,
series/ais/27,Cliff Wang,,
series/ais/49,Christian W. Probst,,
series/ais/49,Jeffrey Hunker,,
series/ais/49,Dieter Gollmann,,
series/ais/49,Matt Bishop,,
series/ais/2,Anup K. Ghosh,,
series/ais/45,Spyros Kokolakis,,
series/ais/45,Antonio Maña Gómez,,0000-0001-5291-6174
series/ais/45,George Spanoudakis,,
series/ais/39,Salvatore J. Stolfo,,
series/ais/39,Steven M. Bellovin,,
series/ais/39,Angelos D. Keromytis,,
series/ais/39,Shlomo Hershkop,,
series/ais/39,Sean W. Smith,,
series/ais/39,Sara Sinclair,,
series/ais/56,Sushil Jajodia,,
series/ais/56,Paulo Shakarian,,
series/ais/56,V. S. Subrahmanian,,
series/ais/56,Vipin Swarup,,
series/ais/56,Cliff Wang,,
series/ais/30,Radha Poovendran,,
series/ais/30,Sumit Roy,,
series/ais/30,Cliff Wang,,
series/ais/12,L. Jean Camp,,
series/ais/12,Stephen Lewis,,
series/ais/23,Dieter Gollmann,,
series/ais/23,Fabio Massacci,,
series/ais/23,Artsiom Yautsiukhin,,
series/class/354034415,Vladimir Batagelj,,
series/class/354034415,Hans-Hermann Bock,,
series/class/354034415,Anuska Ferligoj,,
series/class/354034415,Ales Ziberna,,0000-0003-1534-6971
series/class/331900034,Berthold Lausen,,
series/class/331900034,Dirk Van den Poel,,
series/class/331900034,Alfred Ultsch,,
series/class/354028397,Daniel Baier,,
series/class/354028397,Reinhold Decker,,
series/class/354028397,Lars Schmidt-Thieme,,
series/class/364228893,Antonio Giusti,,
series/class/364228893,Gunter Ritter,,
series/class/364228893,Maurizio Vichi,,
series/class/331900031,Paolo Giudici,,
series/class/331900031,Salvatore Ingrassia,,
series/class/331900031,Maurizio Vichi,,
series/ifip/piv1995,Georges G. Grinstein,,
series/ifip/piv1995,Haim Levkowitz,,
series/ifip/afss1999,Egidio Astesiano,,
series/ifip/afss1999,Hans-Jörg Kreowski,,
series/ifip/afss1999,Bernd Krieg-Brückner,,
series/ifip/hedu2014,Arthur Tatnall,,
series/ifip/hedu2014,Bill Davey,,0000-0002-3823-2144
series/ifip/computerization1985,Ulrich Briefs,,
series/ifip/computerization1985,John Kjaer,,
series/ifip/computerization1985,Jean-Louis Rigal,,
series/ifip/2012-387,Arthur Tatnall,,
series/ifip/iltv1992,Steve Cunningham,,
series/ifip/iltv1992,Roger J. Hubbold,,
series/music/2014um,Damián Keller,,
series/music/2014um,Victor Lazzarini,,
series/music/2014um,Marcelo Soares Pimenta,,
series/shti/181,Brenda K. Wiederhold,,
series/shti/181,Giuseppe Riva,,
series/shti/193,Evelyn J. S. Hovenga,,
series/shti/193,Heather Grain,,
series/shti/99,Giuseppe Riva,,
series/shti/99,Cristina Botella,,
series/shti/99,Patrick Légeron,,
series/shti/99,Gabriele Optale,,
series/shti/167,Brenda K. Wiederhold,,
series/shti/167,Giuseppe Riva,,
series/shti/167,Stéphane Bouchard,,
series/shti/191,Brenda K. Wiederhold,,
series/shti/191,Giuseppe Riva,,
series/shti/144,Brenda K. Wiederhold,,
series/shti/144,Giuseppe Riva,,
series/lnm/1971-188,Erwin Engeler,,
series/xmedia/2009social,Andreas Blumauer,,
series/xmedia/2009social,Tassilo Pellegrini,,
series/apc/2009-17,Fatos Xhafa,,
series/lnsn/2010-1,Nasrullah Memon,,
series/lnsn/2010-1,Reda Alhajj,,
series/lnsn/2014ms,Rokia Missaoui,,
series/lnsn/2014ms,Idrissa Sarr,,
series/lnsn/2015kc,Przemyslaw Kazienko,,
series/lnsn/2015kc,Nitesh V. Chawla,,
series/lnsn/2013-6,Tansel Özyer,,
series/lnsn/2013-6,Jon G. Rokne,,
series/lnsn/2013-6,Gerhard Wagner,,
series/lnsn/2013-6,Arno H. P. Reuser,,
series/lnsn/2015uta,Özgür Ulusoy,,
series/lnsn/2015uta,Abdullah Uz Tansel,,
series/lnsn/2015uta,M. Erol Arkun,,
series/lnsn/2014ge,Sule Gündüz Ögüdücü,,
series/lnsn/2014ge,A. Sima Etaner-Uyar,,
series/lnsn/2013cb,Richard Chbeir,,
series/lnsn/2013cb,Bechara al Bouna,,
series/lnsn/2013oerk,Tansel Özyer,,
series/lnsn/2013oerk,Zeki Erdem,,
series/lnsn/2013oerk,Jon G. Rokne,,
series/lnsn/2013oerk,Suheil Khoury,,
series/lnsn/2014k,Jalal Kawash,,
series/lnsn/2011-2,Uffe Kock Wiil,,
series/lngc/osm2015,Jamal Jokar Arsanjani,,
series/lngc/osm2015,Alexander Zipf,,
series/lngc/osm2015,Peter Mooney,,0000-0002-2389-3783
series/lngc/osm2015,Marco Helbich,,
series/asc/2016-446,Thouraya Bouabana-Tebibel,,
series/asc/2016-446,Stuart H. Rubin,,
series/asc/2008-45,Marek Kurzynski,,
series/asc/2008-45,Edward Puchala,,
series/asc/2008-45,Michal Wozniak,,
series/asc/2008-45,Andrzej Zolnierek,,
series/asc/2015-346,Thouraya Bouabana-Tebibel,,
series/asc/2015-346,Stuart H. Rubin,,
series/asc/2008-47,Ewa Pietka,,
series/asc/2008-47,Jacek Kawa,,
series/asc/2014-260,Salvatore Gaglio,,
series/asc/2014-260,Giuseppe Lo Re,,
series/asc/2008-44,Emilio Corchado,,
series/asc/2008-44,Juan M. Corchado,,
series/asc/2008-44,Ajith Abraham,,
series/asc/2007-41,Patricia Melin,,
series/asc/2007-41,Oscar Castillo,,
series/asc/2007-41,Eduardo Gómez-Ramírez,,
series/asc/2007-41,Janusz Kacprzyk,,
series/asc/2007-41,Witold Pedrycz,,
series/asc/2014-267,Roman Szewczyk,,
series/asc/2014-267,Cezary Zielinski,,
series/asc/2014-267,Malgorzata Kaliczynska,,
series/asc/2015-350,Roman Szewczyk,,
series/asc/2015-350,Cezary Zielinski,,
series/asc/2015-350,Malgorzata Kaliczynska,,
series/asc/2008-46,Van-Nam Huynh,,
series/asc/2008-46,Yoshiteru Nakamori,,
series/asc/2008-46,Hiroakira Ono,,
series/asc/2008-46,Jonathan Lawry,,
series/asc/2008-46,Vladik Kreinovich,,
series/asc/2008-46,Hung T. Nguyen 0002,,
series/asc/2014-268,Yong Soo Kim,,
series/asc/2014-268,Young Jae Ryoo,,
series/asc/2014-268,Moon-Soo Jang,,
series/asc/2014-268,Young-Chul Bae,,
series/asc/2015-351,Roman Szewczyk,,
series/asc/2015-351,Cezary Zielinski,,
series/asc/2015-351,Malgorzata Kaliczynska,,
series/asc/2015-310,Lorenz M. Hilty,,
series/asc/2015-310,Bernard Aebischer,,
